index,seq_number,content_encripted,high_security,n_forwards,destination,timestamp_sent,timestamp_received,current_pkt_frequency,latency,l_1,l_2
31,31,zxb96gzrhqf,false,1,192.168.1.114,1623444938412,1623444938414,100,2,2,
32,32,l50nxr0by9h,false,1,192.168.1.114,1623444938424,1623444938426,100,2,2,
33,34,9kqnbg6iwvf,false,1,192.168.1.114,1623444938451,1623444938454,100,3,3,
34,33,85D46109767F0000,true,3,192.168.1.112,1623444938440,1623444938459,100,19,,19
35,35,ix4ojx6qn4b,false,1,192.168.1.114,1623444938463,1623444938465,100,2,2,
36,36,4vy1scljwfw,false,1,192.168.1.114,1623444938473,1623444938475,100,2,2,
37,37,dzgratu56sr,false,1,192.168.1.114,1623444938485,1623444938487,100,2,2,
38,38,u1oom1d9uo,false,1,192.168.1.114,1623444938495,1623444938497,100,2,2,
39,40,7mhuwjse1p2,false,1,192.168.1.114,1623444938521,1623444938524,100,3,3,
40,39,4AA193D913E70000,true,3,192.168.1.112,1623444938511,1623444938526,100,15,,15
41,41,03AA7445235D0001,true,3,192.168.1.112,1623444938538,1623444938554,100,16,,16
42,43,72m3ko07ol8,false,1,192.168.1.114,1623444938573,1623444938575,100,2,2,
43,42,C0147509D35F0000,true,3,192.168.1.112,1623444938563,1623444938578,100,15,,15
44,44,5pi6xzwgn8,false,1,192.168.1.114,1623444938585,1623444938587,100,2,2,
45,45,0h62rp2q2gsl,false,1,192.168.1.114,1623444938595,1623444938597,100,2,2,
46,46,t5akha3zrsc,false,1,192.168.1.114,1623444938607,1623444938609,100,2,2,
47,48,lhhf3v5nm5,false,1,192.168.1.114,1623444938635,1623444938637,100,2,2,
48,47,514CC7FBFBE60001,true,3,192.168.1.112,1623444938623,1623444938639,100,16,,16
49,49,5rfj24kwxc3,false,1,192.168.1.114,1623444938645,1623444938648,100,3,3,
50,51,tyjzky16z1d,false,1,192.168.1.114,1623444938672,1623444938674,100,2,2,
51,50,8434A7DCB3290001,true,3,192.168.1.112,1623444938660,1623444938676,100,16,,16
52,52,m6c2w9bmm4,false,1,192.168.1.114,1623444938682,1623444938685,100,3,3,
53,53,50E4331A333E0000,true,3,192.168.1.112,1623444938696,1623444938712,100,16,,16
54,54,51A4738305140000,true,3,192.168.1.112,1623444938711,1623444938725,100,14,,14
55,56,znjjq4cq7p,false,1,192.168.1.114,1623444938735,1623444938737,100,2,2,
56,55,021C434CD2230001,true,3,192.168.1.112,1623444938725,1623444938740,100,15,,15
57,57,fkc5w5uga3h,false,1,192.168.1.114,1623444938747,1623444938749,100,2,2,
58,58,z51apqf0jem,false,1,192.168.1.114,1623444938759,1623444938761,100,2,2,
59,60,5zk7wd7i1n,false,1,192.168.1.114,1623444938783,1623444938786,100,3,3,
60,59,81346F0AC2590000,true,3,192.168.1.112,1623444938772,1623444938788,100,16,,16
61,62,sx07qts9la,false,1,192.168.1.114,1623444938809,1623444938812,100,3,3,
62,61,E2418347D30E0001,true,3,192.168.1.112,1623444938798,1623444938814,100,16,,16
63,63,E2967E3CBC700000,true,3,192.168.1.112,1623444938822,1623444938836,100,14,,14
64,64,tsw3a8t1w6,false,1,192.168.1.114,1623444938834,1623444938838,100,4,4,
65,65,4ga6dhhqyh4,false,1,192.168.1.114,1623444938845,1623444938847,100,2,2,
66,66,CCF4703AA0B40000,true,3,192.168.1.112,1623444938859,1623444938874,100,15,,15
67,68,vbim8s3sta,false,1,192.168.1.114,1623444938883,1623444938885,100,2,2,
68,67,43B6970B78F50001,true,3,192.168.1.112,1623444938873,1623444938887,100,14,,14
69,69,4l303wksz1w,false,1,192.168.1.114,1623444938895,1623444938896,100,1,1,
70,70,89u0h2q5viu,false,1,192.168.1.114,1623444938905,1623444938907,100,2,2,
71,71,n66em7b0w9,false,1,192.168.1.114,1623444938916,1623444938918,100,2,2,
72,72,7g1l02jq2ag,false,1,192.168.1.114,1623444938928,1623444938930,100,2,2,
73,73,ew12odfupj,false,1,192.168.1.114,1623444938939,1623444938940,100,1,1,
74,74,khj0z0b4mcc,false,1,192.168.1.114,1623444938950,1623444938952,100,2,2,
75,75,40C542C02CCF0001,true,3,192.168.1.112,1623444938962,1623444938975,100,13,,13
76,77,rp9vob5su1a,false,1,192.168.1.114,1623444938986,1623444938988,100,2,2,
77,76,4F045E6CD8A70000,true,3,192.168.1.112,1623444938975,1623444938989,100,14,,14
78,78,mq9v8tn966l,false,1,192.168.1.114,1623444938996,1623444938998,100,2,2,
79,79,54qzir3chqa,false,1,192.168.1.114,1623444939008,1623444939010,100,2,2,
80,80,bmfwdenj34o,false,1,192.168.1.114,1623444939018,1623444939020,100,2,2,
81,82,egef7kebrwl,false,1,192.168.1.114,1623444939042,1623444939043,100,1,1,
82,81,9D58430BD8D40001,true,3,192.168.1.112,1623444939031,1623444939046,100,15,,15
83,83,r9jhdke61hf,false,1,192.168.1.114,1623444939053,1623444939055,100,2,2,
84,84,x2a2n30usf,false,1,192.168.1.114,1623444939065,1623444939066,100,1,1,
85,86,j9vzjizkf1g,false,1,192.168.1.114,1623444939089,1623444939090,100,1,1,
86,85,F3146CA3734F0000,true,3,192.168.1.112,1623444939077,1623444939092,100,15,,15
87,87,0q5sv9bq3ec,false,1,192.168.1.114,1623444939099,1623444939101,100,2,2,
88,88,C8EEBB8292AB0000,true,3,192.168.1.112,1623444939111,1623444939124,100,13,,13
89,90,3hdvuc83k7m,false,1,192.168.1.114,1623444939137,1623444939138,100,1,1,
90,89,01F44B83C4C00000,true,3,192.168.1.112,1623444939125,1623444939140,100,15,,15
91,91,3hb1nayoy7d,false,1,192.168.1.114,1623444939147,1623444939149,100,2,2,
92,92,9ivdazjlwmw,false,1,192.168.1.114,1623444939159,1623444939160,100,1,1,
93,93,i4vbxauqy3o,false,1,192.168.1.114,1623444939169,1623444939171,100,2,2,
94,94,ynthxuykhed,false,1,192.168.1.114,1623444939181,1623444939182,100,1,1,
95,95,C75373C8F35C0000,true,3,192.168.1.112,1623444939194,1623444939208,100,14,,14
96,97,3a6qj28jy2a,false,1,192.168.1.114,1623444939218,1623444939219,100,1,1,
97,96,0164A74FD4790001,true,3,192.168.1.112,1623444939206,1623444939220,100,14,,14
98,98,ard581hiz5,false,1,192.168.1.114,1623444939229,1623444939230,100,1,1,
99,100,v7vcf7nhkcl,false,1,192.168.1.114,1623444939251,1623444939253,100,2,2,
100,99,C71451C373330000,true,3,192.168.1.112,1623444939241,1623444939254,100,13,,13
101,101,4sjt407v7r6,false,1,192.168.1.114,1623444939261,1623444939262,100,1,1,
102,102,kcxi3tcodsk,false,1,192.168.1.114,1623444939272,1623444939273,100,1,1,
103,103,c2m847vik2a,false,1,192.168.1.114,1623444939283,1623444939284,100,1,1,
104,104,383y0t20owp,false,1,192.168.1.114,1623444939293,1623444939294,100,1,1,
105,105,gzadwxge5uu,false,1,192.168.1.114,1623444939303,1623444939304,100,1,1,
106,106,6k8th5u0wva,false,1,192.168.1.114,1623444939313,1623444939314,100,1,1,
107,107,rufxca88sz,false,1,192.168.1.114,1623444939323,1623444939324,100,1,1,
108,108,tbnl8lrrku,false,1,192.168.1.114,1623444939333,1623444939334,100,1,1,
109,109,C342EF30A3710000,true,3,192.168.1.112,1623444939345,1623444939359,100,14,,14
110,110,8054764EE3710001,true,3,192.168.1.112,1623444939357,1623444939371,100,14,,14
111,111,E02E783B3F2E0001,true,3,192.168.1.112,1623444939370,1623444939384,100,14,,14
112,113,zbov2b81zqs,false,1,192.168.1.114,1623444939393,1623444939394,100,1,1,
113,112,C0847B4DFB5C0000,true,3,192.168.1.112,1623444939383,1623444939396,100,13,,13
114,114,8v203dgs45e,false,1,192.168.1.114,1623444939403,1623444939404,100,1,1,
115,116,994q3l9xsfs,false,1,192.168.1.114,1623444939426,1623444939427,100,1,1,
116,115,0B144BC050540002,true,3,192.168.1.112,1623444939415,1623444939429,100,14,,14
117,117,5hogi82i6z,false,1,192.168.1.114,1623444939436,1623444939437,100,1,1,
118,118,f5on6sx0797,false,1,192.168.1.114,1623444939447,1623444939449,100,2,2,
119,119,7s6jzcgdxwl,false,1,192.168.1.114,1623444939457,1623444939458,100,1,1,
120,120,xft6a2pi5l8,false,1,192.168.1.114,1623444939467,1623444939468,100,1,1,
121,121,96o7knzu91i,false,1,192.168.1.114,1623444939477,1623444939478,100,1,1,
122,122,gxik1uamcmi,false,1,192.168.1.114,1623444939487,1623444939488,100,1,1,
123,124,xe99clqcrvs,false,1,192.168.1.114,1623444939509,1623444939510,100,1,1,
124,123,039F9945C84E0000,true,3,192.168.1.112,1623444939499,1623444939513,100,14,,14
125,125,o7kosvau8z9,false,1,192.168.1.114,1623444939519,1623444939520,100,1,1,
126,126,nbdkc2uf6v,false,1,192.168.1.114,1623444939529,1623444939530,100,1,1,
127,127,e2nggbpsnzu,false,1,192.168.1.114,1623444939540,1623444939541,100,1,1,
128,128,42hff2cew4d,false,1,192.168.1.114,1623444939550,1623444939551,100,1,1,
129,130,tytxvj4n66a,false,1,192.168.1.114,1623444939573,1623444939574,100,1,1,
130,129,8DA8630884150000,true,3,192.168.1.112,1623444939561,1623444939575,100,14,,14
131,131,n592cktszyf,false,1,192.168.1.114,1623444939584,1623444939585,100,1,1,
132,133,ko0g34x6ato,false,1,192.168.1.114,1623444939607,1623444939609,100,2,2,
133,132,0173A940A7580000,true,3,192.168.1.112,1623444939596,1623444939610,100,14,,14
134,134,fkaj72k1ntt,false,1,192.168.1.114,1623444939618,1623444939620,100,2,2,
135,135,n633uzjnfam,false,1,192.168.1.114,1623444939629,1623444939631,100,2,2,
136,137,wz1hncyknmj,false,1,192.168.1.114,1623444939653,1623444939655,100,2,2,
137,136,2314A7FB539F0000,true,3,192.168.1.112,1623444939642,1623444939656,100,14,,14
138,138,2sf0a5f4ays,false,1,192.168.1.114,1623444939664,1623444939666,100,2,2,
139,139,hk05s3su8g9,false,1,192.168.1.114,1623444939675,1623444939677,100,2,2,
140,140,c93vxu4vc4f,false,1,192.168.1.114,1623444939686,1623444939688,100,2,2,
141,141,yqmic1ygb,false,1,192.168.1.114,1623444939697,1623444939698,100,1,1,
142,142,j0tyd0jouxc,false,1,192.168.1.114,1623444939708,1623444939710,100,2,2,
143,143,02B47305B3970001,true,3,192.168.1.112,1623444939721,1623444939735,100,14,,14
144,145,9u0yj296rwb,false,1,192.168.1.114,1623444939744,1623444939745,100,1,1,
145,144,40B46B09939F0000,true,3,192.168.1.112,1623444939734,1623444939747,100,13,,13
146,146,bdmp1mbg7zm,false,1,192.168.1.114,1623444939754,1623444939755,100,1,1,
147,147,4314F7BBA3EF0000,true,3,192.168.1.112,1623444939765,1623444939780,100,15,,15
148,149,h0o89t6z4lt,false,1,192.168.1.114,1623444939790,1623444939791,100,1,1,
149,148,F3AA674D135D0001,true,3,192.168.1.112,1623444939778,1623444939793,100,15,,15
150,150,b7wqxge1vpt,false,1,192.168.1.114,1623444939801,1623444939802,100,1,1,
151,151,34dahwpdedf,false,1,192.168.1.114,1623444939812,1623444939813,100,1,1,
152,152,9k1poukccgb,false,1,192.168.1.114,1623444939823,1623444939824,100,1,1,
153,153,phyy2dqgkeg,false,1,192.168.1.114,1623444939834,1623444939835,100,1,1,
154,154,bkdtyap3zql,false,1,192.168.1.114,1623444939845,1623444939846,100,1,1,
155,155,9ok7tbipwbc,false,1,192.168.1.114,1623444939855,1623444939856,100,1,1,
156,156,e91jnoza2pp,false,1,192.168.1.114,1623444939865,1623444939866,100,1,1,
157,157,r8z0pu0lkfo,false,1,192.168.1.114,1623444939876,1623444939877,100,1,1,
158,158,D8BC6BD973CB0000,true,3,192.168.1.112,1623444939888,1623444939903,100,15,,15
159,159,03A44F0453E10001,true,3,192.168.1.112,1623444939901,1623444939914,100,13,,13
160,160,CC33A79097660000,true,3,192.168.1.112,1623444939914,1623444939928,100,14,,14
161,161,03744BF678CF0000,true,3,192.168.1.112,1623444939927,1623444939941,100,14,,14
162,163,prn92hrd4ni,false,1,192.168.1.114,1623444939950,1623444939951,100,1,1,
163,162,C2204B4413180001,true,3,192.168.1.112,1623444939940,1623444939957,100,17,,17
164,164,dodkew0sjf,false,1,192.168.1.114,1623444939960,1623444939961,100,1,1,
165,165,wdiv450nbvd,false,1,192.168.1.114,1623444939970,1623444939971,100,1,1,
166,166,rxr0iha8zp,false,1,192.168.1.114,1623444939980,1623444939981,100,1,1,
167,167,83C7774604290001,true,3,192.168.1.112,1623444939991,1623444940000,100,9,,9
168,168,82B4434C31000001,true,3,192.168.1.112,1623444940004,1623444940013,100,9,,9
169,169,sg3wdmnei2b,false,1,192.168.1.114,1623444940015,1623444940017,100,2,2,
170,170,bdjgqgya0j8,false,1,192.168.1.114,1623444940026,1623444940028,100,2,2,
171,171,yl5jr8bpwy,false,1,192.168.1.114,1623444940037,1623444940039,100,2,2,
172,172,aa4k6ake5r,false,1,192.168.1.114,1623444940049,1623444940050,100,1,1,
173,173,mbdxlatm7tb,false,1,192.168.1.114,1623444940060,1623444940061,100,1,1,
174,174,8qx0y5z17d,false,1,192.168.1.114,1623444940071,1623444940072,100,1,1,
175,175,83AF7DC138640001,true,3,192.168.1.112,1623444940083,1623444940092,100,9,,9
176,176,rxt0dkllpep,false,1,192.168.1.114,1623444940095,1623444940096,100,1,1,
177,177,qdeoytt5ef,false,1,192.168.1.114,1623444940106,1623444940107,100,1,1,
178,178,o9p42jg6d3e,false,1,192.168.1.114,1623444940117,1623444940118,100,1,1,
179,179,7rfzi93skfh,false,1,192.168.1.114,1623444940128,1623444940129,100,1,1,
180,180,81E4774423860001,true,3,192.168.1.112,1623444940140,1623444940148,100,8,,8
181,181,62BC31D33B410001,true,3,192.168.1.112,1623444940153,1623444940162,100,9,,9
182,182,C6D46FBD836C0001,true,3,192.168.1.112,1623444940166,1623444940174,100,8,,8
183,183,7zfxcv104qs,false,1,192.168.1.114,1623444940176,1623444940177,100,1,1,
184,184,2veebnr9dcs,false,1,192.168.1.114,1623444940187,1623444940189,100,2,2,
185,185,03344E8AA3B90000,true,3,192.168.1.112,1623444940200,1623444940209,100,9,,9
186,186,khm4i9l403,false,1,192.168.1.114,1623444940210,1623444940212,100,2,2,
187,187,bo2irc1abje,false,1,192.168.1.114,1623444940221,1623444940222,100,1,1,
188,188,e83yrgg8ceg,false,1,192.168.1.114,1623444940232,1623444940233,100,1,1,
189,189,1bp8u4g0nc2,false,1,192.168.1.114,1623444940242,1623444940243,100,1,1,
190,190,4qbjw4i1jw,false,1,192.168.1.114,1623444940252,1623444940254,100,2,2,
191,191,uxurvt8eobh,false,1,192.168.1.114,1623444940263,1623444940265,100,2,2,
192,192,tcafhhbiv1c,false,1,192.168.1.114,1623444940275,1623444940277,100,2,2,
193,193,qh0tssag8os,false,1,192.168.1.114,1623444940286,1623444940288,100,2,2,
194,194,2234C39573500001,true,3,192.168.1.112,1623444940301,1623444940310,100,9,,9
195,195,399z9y08mcv,false,1,192.168.1.114,1623444940311,1623444940313,100,2,2,
196,196,9xygl8cqe8j,false,1,192.168.1.114,1623444940322,1623444940324,100,2,2,
197,197,8EAFF20AA3D00000,true,3,192.168.1.112,1623444940337,1623444940346,100,9,,9
198,198,pe1x1yk3r0d,false,1,192.168.1.114,1623444940349,1623444940351,100,2,2,
199,199,wrt6vquhsg,false,1,192.168.1.114,1623444940361,1623444940362,100,1,1,
200,200,nnknl6y3dl,false,1,192.168.1.114,1623444940371,1623444940373,100,2,2,
201,201,qy18teoshtr,false,1,192.168.1.114,1623444940382,1623444940384,100,2,2,
202,202,z04jsyldl9l,false,1,192.168.1.114,1623444940394,1623444940395,100,1,1,
203,203,rn3g0spdqdm,false,1,192.168.1.114,1623444940404,1623444940406,100,2,2,
204,204,muourgbkgy,false,1,192.168.1.114,1623444940416,1623444940418,100,2,2,
205,205,g1z0nap5il,false,1,192.168.1.114,1623444940428,1623444940430,100,2,2,
206,206,s8tb6gbp4rk,false,1,192.168.1.114,1623444940439,1623444940440,100,1,1,
207,207,B2B46CB803790000,true,3,192.168.1.112,1623444940453,1623444940462,100,9,,9
208,208,k9wnpsh09xg,false,1,192.168.1.114,1623444940465,1623444940466,100,1,1,
209,209,w72qlnx4nq,false,1,192.168.1.114,1623444940475,1623444940477,100,2,2,
210,210,60ED7B27F4980001,true,3,192.168.1.112,1623444940490,1623444940500,100,10,,10
211,211,jq0fl2481sd,false,1,192.168.1.114,1623444940501,1623444940503,100,2,2,
212,212,49hsrta20d9,false,1,192.168.1.114,1623444940512,1623444940514,100,2,2,
213,213,k9dafqkua7,false,1,192.168.1.114,1623444940524,1623444940525,100,1,1,
214,214,r61w8cwrvz,false,1,192.168.1.114,1623444940534,1623444940536,100,2,2,
215,215,8242732BFE150001,true,3,192.168.1.112,1623444940549,1623444940557,100,8,,8
216,216,r7ylcf67jjb,false,1,192.168.1.114,1623444940559,1623444940561,100,2,2,
217,217,023066C8987E0001,true,3,192.168.1.112,1623444940573,1623444940583,100,10,,10
218,218,e6e0tpyy8de,false,1,192.168.1.114,1623444940584,1623444940586,100,2,2,
219,219,3eccnupkczp,false,1,192.168.1.114,1623444940596,1623444940597,100,1,1,
220,220,p88suusaxne,false,1,192.168.1.114,1623444940607,1623444940608,100,1,1,
221,221,ueeetz4zr0n,false,1,192.168.1.114,1623444940617,1623444940619,100,2,2,
222,222,agzs8n90xwe,false,1,192.168.1.114,1623444940629,1623444940631,100,2,2,
223,223,qckptw5j5zo,false,1,192.168.1.114,1623444940641,1623444940642,100,1,1,
224,224,76e84z7wm7s,false,1,192.168.1.114,1623444940651,1623444940653,100,2,2,
225,225,vkkqrr30ce9,false,1,192.168.1.114,1623444940662,1623444940664,100,2,2,
226,226,2j0zvfj3iqy,false,1,192.168.1.114,1623444940674,1623444940675,100,1,1,
227,227,vpmdcz0cjro,false,1,192.168.1.114,1623444940684,1623444940686,100,2,2,
228,228,30jbcgomdjx,false,1,192.168.1.114,1623444940695,1623444940697,100,2,2,
229,229,vbvo34ls4e,false,1,192.168.1.114,1623444940707,1623444940709,100,2,2,
230,231,y2bdn16oa7,false,1,192.168.1.114,1623444940733,1623444940735,100,2,2,
231,230,305A717C46160001,true,3,192.168.1.112,1623444940722,1623444940736,100,14,,14
232,232,0tqaoh2bwbee,false,1,192.168.1.114,1623444940745,1623444940746,100,1,1,
233,234,n9io9otvh6o,false,1,192.168.1.114,1623444940771,1623444940773,100,2,2,
234,233,E3C4656217B70000,true,3,192.168.1.112,1623444940759,1623444940774,100,15,,15
235,235,vvmwohkde7,false,1,192.168.1.114,1623444940783,1623444940784,100,1,1,
236,237,4c7bxcs0de2,false,1,192.168.1.114,1623444940808,1623444940810,100,2,2,
237,236,BA41FD4423CC0001,true,3,192.168.1.112,1623444940797,1623444940811,100,14,,14
240,240,v3536vc58vf,false,1,192.168.1.114,1623444940841,1623444940843,100,2,2,
241,241,oeelxq268ng,false,1,192.168.1.114,1623444940852,1623444940854,100,2,2,
242,243,sf115fxrzas,false,1,192.168.1.114,1623444940877,1623444940878,100,1,1,
243,242,026403DC03910001,true,3,192.168.1.112,1623444940866,1623444940880,100,14,,14
244,245,xlnizs41j4,false,1,192.168.1.114,1623444940902,1623444940903,100,1,1,
245,244,B23403E373380000,true,3,192.168.1.112,1623444940891,1623444940905,100,14,,14
246,246,gayio76zq1,false,1,192.168.1.114,1623444940912,1623444940914,100,2,2,
247,247,yq7kpeubtie,false,1,192.168.1.114,1623444940923,1623444940925,100,2,2,
248,248,4vuu98cg1ag,false,1,192.168.1.114,1623444940935,1623444940936,100,1,1,
249,249,n4axgnlk0ar,false,1,192.168.1.114,1623444940945,1623444940947,100,2,2,
250,250,n3bc2k8myb,false,1,192.168.1.114,1623444940957,1623444940959,100,2,2,
252,252,10xfnx68yrmc,false,1,192.168.1.114,1623444940980,1623444940982,100,2,2,
251,251,rhvhklqudz,false,1,192.168.1.114,1623444940968,1623444940970,100,2,2,
253,253,C08C5701BE390001,true,3,192.168.1.112,1623444940994,1623444941008,100,14,,14
254,254,434457FBA39F0000,true,3,192.168.1.112,1623444941010,1623444941030,100,20,,20
255,255,30BD9B4B38F10001,true,3,192.168.1.112,1623444941024,1623444941039,100,15,,15
256,256,066D94FFDDDC0000,true,3,192.168.1.112,1623444941040,1623444941055,100,15,,15
258,258,9stpu8o8x1,false,1,192.168.1.114,1623444941066,1623444941070,100,4,4,
259,259,pbqdbpa86b,false,1,192.168.1.114,1623444941077,1623444941079,100,2,2,
257,257,83D46381325D0000,true,3,192.168.1.112,1623444941054,1623444941068,100,14,,14
260,260,q8arukjkt8j,false,1,192.168.1.114,1623444941087,1623444941090,100,3,3,
261,261,4lmgktnbdsi,false,1,192.168.1.114,1623444941099,1623444941105,100,6,6,
262,262,y6x9h5tjdl,false,1,192.168.1.114,1623444941111,1623444941113,100,2,2,
263,263,dxcqu7ln6c9,false,1,192.168.1.114,1623444941121,1623444941123,100,2,2,
264,264,pk3qeuru0pl,false,1,192.168.1.114,1623444941132,1623444941133,100,1,1,
265,265,6zz14dr3e3s,false,1,192.168.1.114,1623444941144,1623444941145,100,1,1,
266,267,w7o26mlhpy,false,1,192.168.1.114,1623444941171,1623444941172,100,1,1,
267,266,33945A4E1B2A0000,true,3,192.168.1.112,1623444941159,1623444941173,100,14,,14
268,268,ifwxnulh4q,false,1,192.168.1.114,1623444941183,1623444941184,100,1,1,
269,269,1314570B43FF0000,true,3,192.168.1.112,1623444941198,1623444941212,100,14,,14
270,270,0C244182F3B60000,true,3,192.168.1.112,1623444941213,1623444941227,100,14,,14
271,272,91ntd7yaku,false,1,192.168.1.114,1623444941238,1623444941239,100,1,1,
272,271,D69B7F2F53330001,true,3,192.168.1.112,1623444941227,1623444941240,100,13,,13
273,273,5j73l1ufmi8,false,1,192.168.1.114,1623444941249,1623444941250,100,1,1,
274,275,9xso49rf64p,false,1,192.168.1.114,1623444941275,1623444941276,100,1,1,
275,274,2097504738DA0000,true,3,192.168.1.112,1623444941264,1623444941278,100,14,,14
276,276,2bwps37aehi,false,1,192.168.1.114,1623444941287,1623444941288,100,1,1,
277,277,d1mtf8qf95w,false,1,192.168.1.114,1623444941299,1623444941300,100,1,1,
278,278,5beqavu8zl,false,1,192.168.1.114,1623444941309,1623444941311,100,2,2,
279,279,77k9pma9tkh,false,1,192.168.1.114,1623444941320,1623444941321,100,1,1,
280,280,mr3npnjeb98,false,1,192.168.1.114,1623444941332,1623444941333,100,1,1,
281,281,gp75thqyben,false,1,192.168.1.114,1623444941342,1623444941344,100,2,2,
282,282,j6oa7lixu9q,false,1,192.168.1.114,1623444941353,1623444941354,100,1,1,
283,284,tqlkitzvjph,false,1,192.168.1.114,1623444941380,1623444941381,100,1,1,
284,283,8594D74E53690001,true,3,192.168.1.112,1623444941368,1623444941382,100,14,,14
285,285,yparpz38bup,false,1,192.168.1.114,1623444941392,1623444941393,100,1,1,
286,287,iyd1o7bbtj8,false,1,192.168.1.114,1623444941417,1623444941418,100,1,1,
287,286,432B9FD7533D0001,true,3,192.168.1.112,1623444941406,1623444941420,100,14,,14
289,289,kouu03fwwh,false,1,192.168.1.114,1623444941438,1623444941440,100,2,2,
288,288,4748zhidm8i,false,1,192.168.1.114,1623444941427,1623444941429,100,2,2,
290,290,i0z2bsn7j3r,false,1,192.168.1.114,1623444941449,1623444941451,100,2,2,
291,291,u4x8dtrz8c9,false,1,192.168.1.114,1623444941460,1623444941461,100,1,1,
292,292,iqchaoqjj1b,false,1,192.168.1.114,1623444941472,1623444941473,100,1,1,
293,294,csbsjsj51hk,false,1,192.168.1.114,1623444941499,1623444941500,100,1,1,
294,293,C2169D3A336F0000,true,3,192.168.1.112,1623444941487,1623444941501,100,14,,14
295,295,47A4430773880001,true,3,192.168.1.112,1623444941514,1623444941528,100,14,,14
296,297,s2ly86x0jx8,false,1,192.168.1.114,1623444941540,1623444941541,100,1,1,
297,296,40104FC5D5950001,true,3,192.168.1.112,1623444941529,1623444941543,100,14,,14
298,298,wtb5ttmqhvr,false,1,192.168.1.114,1623444941551,1623444941552,100,1,1,
299,299,kist2ydi3h8,false,1,192.168.1.114,1623444941562,1623444941563,100,1,1,
300,300,fa6itvt7ju,false,1,192.168.1.114,1623444941573,1623444941574,100,1,1,
301,301,19835f8qlcu,false,1,192.168.1.114,1623444941584,1623444941586,100,2,2,
302,303,295wag4r19f,false,1,192.168.1.114,1623444941614,1623444941616,100,2,2,
303,302,50649B044F840000,true,3,192.168.1.112,1623444941603,1623444941616,100,13,,13
304,304,02B44EA8D3F90000,true,3,192.168.1.112,1623444941631,1623444941645,100,14,,14
305,306,3bubei2qtvf,false,1,192.168.1.114,1623444941658,1623444941660,100,2,2,
306,305,80ABF361D0140000,true,3,192.168.1.112,1623444941646,1623444941661,100,15,,15
307,307,mos95xm24t,false,1,192.168.1.114,1623444941670,1623444941671,100,1,1,
308,309,yfok7h35gel,false,1,192.168.1.114,1623444941695,1623444941696,100,1,1,
